name/season,shots,top-speed,duels-won,aerial-duels-won,crosses,fouls,distance,sprints,intensive-runs
sergio-cordova_2019/2020,6.0,33.26,51.0,20.0,2.0,6.0,48.5,142.0,384.0
kevin-kampl_2019/2020,6.0,31.42,76.0,4.0,8.0,10.0,90.1,151.0,587.0
tyler-adams_2019/2020,6.0,33.22,111.0,16.0,5.0,6.0,124.6,350.0,972.0
marin-pongracic_2019/2020,5.0,35.27,118.0,37.0,,16.0,103.8,190.0,569.0
ibrahima-traore_2019/2020,5.0,32.33,16.0,,1.0,2.0,20.7,52.0,153.0
jonathan-tah_2019/2020,5.0,33.24,252.0,89.0,1.0,28.0,261.0,425.0,1422.0
exequiel-palacios_2019/2020,5.0,30.84,25.0,,,1.0,23.2,44.0,171.0
nico-schulz_2019/2020,5.0,34.39,60.0,4.0,11.0,12.0,72.9,164.0,433.0
lukas-rupp_2019/2020,5.0,32.74,42.0,2.0,,10.0,44.4,137.0,363.0
nassim-boujellab_2019/2020,5.0,32.85,57.0,11.0,,10.0,58.0,111.0,407.0
juan-miranda_2019/2020,5.0,32.09,81.0,12.0,20.0,11.0,93.0,243.0,667.0
christopher-trimmel_2019/2020,5.0,33.53,290.0,55.0,66.0,32.0,353.1,700.0,2074.0
felix-kroos_2019/2020,5.0,33.14,44.0,2.0,1.0,12.0,54.2,58.0,312.0
florian-hubner_2019/2020,5.0,31.05,89.0,40.0,1.0,15.0,100.4,91.0,417.0
omer-toprak_2019/2020,5.0,33.37,73.0,30.0,2.0,5.0,79.7,102.0,340.0
claudio-pizarro_2019/2020,5.0,26.84,45.0,10.0,2.0,1.0,33.0,27.0,171.0
philipp-bargfrede_2019/2020,5.0,28.98,75.0,17.0,,14.0,74.6,80.0,407.0
ludwig-augustinsson_2019/2020,5.0,32.1,135.0,25.0,36.0,18.0,121.3,263.0,784.0
noah-sarenren-bazee_2019/2020,5.0,33.39,49.0,14.0,8.0,2.0,51.6,165.0,413.0
angelino_2019/2020,5.0,32.2,122.0,11.0,39.0,11.0,138.8,300.0,933.0
robin-knoche_2019/2020,4.0,31.22,159.0,52.0,,6.0,196.1,232.0,1021.0
karim-rekik_2019/2020,4.0,33.35,115.0,37.0,3.0,8.0,140.5,236.0,715.0
marvin-plattenhardt_2019/2020,4.0,32.63,121.0,23.0,32.0,11.0,158.1,249.0,826.0
peter-pekarik_2019/2020,4.0,32.14,71.0,15.0,16.0,6.0,98.5,197.0,622.0
florian-wirtz_2019/2020,4.0,32.95,65.0,,3.0,7.0,47.5,142.0,379.0
alexandru-maxim_2019/2020,4.0,30.65,17.0,1.0,1.0,3.0,16.0,39.0,113.0
dan-axel-zagadou_2019/2020,4.0,32.16,99.0,37.0,,6.0,119.0,145.0,599.0
giovanni-reyna_2019/2020,4.0,31.21,55.0,2.0,3.0,5.0,51.7,106.0,331.0
konstantinos-stafylidis_2019/2020,4.0,34.54,46.0,7.0,11.0,6.0,49.4,67.0,204.0
dominique-heintz_2019/2020,4.0,32.68,230.0,45.0,9.0,14.0,270.7,283.0,1067.0
amir-abrashi_2019/2020,4.0,32.38,96.0,15.0,7.0,17.0,89.6,192.0,595.0
michael-lang_2019/2020,4.0,32.19,41.0,11.0,13.0,5.0,68.6,91.0,373.0
toni-leistner_2019/2020,4.0,32.79,139.0,58.0,1.0,16.0,110.2,168.0,492.0
felix-uduokhai_2019/2020,4.0,32.45,249.0,103.0,,14.0,227.5,429.0,1439.0
diego-demme_2019/2020,4.0,30.17,146.0,12.0,8.0,20.0,169.6,161.0,981.0
lukas-nmecha_2019/2020,3.0,33.62,17.0,2.0,1.0,3.0,18.9,44.0,122.0
paulo-otavio_2019/2020,3.0,34.84,51.0,5.0,6.0,8.0,45.6,157.0,350.0
lucas-hernandez_2019/2020,3.0,33.67,114.0,22.0,4.0,13.0,105.2,237.0,625.0
tony-jantschke_2019/2020,3.0,30.22,119.0,27.0,7.0,16.0,122.0,145.0,648.0
jordan-torunarigha_2019/2020,3.0,34.7,172.0,50.0,2.0,16.0,156.1,297.0,813.0
edmond-tapsoba_2019/2020,3.0,33.65,120.0,33.0,,11.0,125.9,239.0,740.0
thomas-delaney_2019/2020,3.0,33.02,133.0,24.0,1.0,18.0,112.5,161.0,644.0
jacob-bruun-larsen_2019/2020,3.0,35.02,37.0,4.0,1.0,3.0,60.2,170.0,461.0
mike-frantz_2019/2020,3.0,31.68,26.0,5.0,6.0,7.0,46.9,98.0,301.0
nico-schlotterbeck_2019/2020,3.0,32.98,63.0,26.0,2.0,6.0,42.9,70.0,203.0
fabian-reese_2019/2020,3.0,33.3,9.0,3.0,2.0,,11.5,35.0,95.0
timo-becker_2019/2020,3.0,33.43,38.0,6.0,4.0,1.0,42.3,86.0,268.0
jean-clair-todibo_2019/2020,3.0,34.51,70.0,14.0,,6.0,42.2,86.0,247.0
can-bozdogan_2019/2020,3.0,29.84,39.0,4.0,,4.0,28.8,65.0,198.0
michael-parensen_2019/2020,3.0,32.25,65.0,24.0,3.0,14.0,74.3,90.0,397.0
kevin-mohwald_2019/2020,3.0,29.59,6.0,3.0,2.0,2.0,9.8,15.0,48.0
christian-gros_2019/2020,3.0,32.27,80.0,11.0,3.0,14.0,105.8,135.0,503.0
sebastian-langkamp_2019/2020,3.0,30.44,33.0,13.0,,4.0,35.4,47.0,167.0
jorge-mere_2019/2020,3.0,31.83,60.0,13.0,,7.0,64.8,81.0,286.0
noah-katterbach_2019/2020,3.0,33.49,187.0,21.0,15.0,10.0,150.6,297.0,860.0
marcelo-saracchi_2019/2020,3.0,32.62,21.0,4.0,7.0,1.0,22.0,68.0,157.0
ante-rebic_2019/2020,2.0,30.86,4.0,,,4.0,9.5,23.0,53.0
luca-killian_2019/2020,2.0,33.12,115.0,35.0,,4.0,155.1,252.0,777.0
babacar-gueye_2019/2020,2.0,33.09,7.0,1.0,,4.0,14.0,33.0,107.0
antony-evans_2019/2020,2.0,32.36,14.0,2.0,4.0,5.0,22.5,53.0,165.0
dennis-jastrzembski_2019/2020,2.0,34.16,15.0,,3.0,1.0,23.1,90.0,178.0
lukas-klunter_2019/2020,2.0,34.45,202.0,30.0,34.0,34.0,221.3,534.0,1274.0
santiago-ascacibar_2019/2020,2.0,30.73,102.0,9.0,2.0,11.0,87.6,118.0,538.0
aleksandar-dragovic_2019/2020,2.0,32.82,93.0,29.0,,16.0,122.6,162.0,626.0
ronael-pierre-gabriel_2019/2020,2.0,34.05,73.0,9.0,9.0,5.0,63.3,138.0,392.0
marcel-schmelzer_2019/2020,2.0,31.32,13.0,5.0,1.0,1.0,10.4,35.0,86.0
mateu-morey_2019/2020,2.0,32.72,23.0,2.0,7.0,3.0,24.1,59.0,155.0
havard-nordtveit_2019/2020,2.0,33.11,63.0,20.0,1.0,2.0,78.5,84.0,312.0
kevin-akpoguma_2019/2020,2.0,33.87,121.0,29.0,1.0,8.0,130.5,217.0,656.0
jerome-gondorf_2019/2020,2.0,28.66,21.0,3.0,,5.0,15.2,39.0,125.0
lukas-kubler_2019/2020,2.0,31.82,20.0,7.0,1.0,2.0,26.2,38.0,131.0
yannik-keitel_2019/2020,2.0,31.2,22.0,3.0,,5.0,22.8,30.0,129.0
rafal-gikiewicz_2019/2020,2.0,30.22,,,,2.0,185.9,13.0,68.0
benjamin-goller_2019/2020,2.0,32.7,44.0,2.0,3.0,5.0,42.4,118.0,340.0
benno-schmitz_2019/2020,2.0,32.89,124.0,27.0,26.0,22.0,140.1,191.0,740.0
reece-oxford_2019/2020,2.0,32.74,35.0,7.0,,1.0,51.8,84.0,354.0
marek-suchy_2019/2020,2.0,29.18,37.0,13.0,,4.0,48.4,53.0,245.0
stephan-lichtsteiner_2019/2020,2.0,32.38,114.0,25.0,27.0,14.0,158.3,350.0,979.0
jan-moravek_2019/2020,2.0,31.26,56.0,5.0,,13.0,64.5,90.0,482.0
raphael-framberger_2019/2020,2.0,34.73,148.0,24.0,16.0,15.0,143.9,368.0,998.0
iago_2019/2020,2.0,34.15,74.0,13.0,10.0,3.0,88.4,242.0,680.0
jonathan-de-guzman_2019/2020,1.0,30.71,14.0,2.0,5.0,3.0,15.5,49.0,136.0
jan-luca-rumpf_2019/2020,1.0,31.63,9.0,4.0,,1.0,8.9,11.0,39.0
omar-marmoush_2019/2020,1.0,33.03,13.0,,1.0,2.0,10.3,35.0,84.0
kwasi-okyere-wriedt_2019/2020,1.0,28.65,4.0,,,,1.9,5.0,10.0
sarpreet-singh_2019/2020,1.0,30.6,6.0,2.0,1.0,3.0,10.1,28.0,96.0
fabian-johnson_2019/2020,1.0,32.33,26.0,,2.0,1.0,35.1,78.0,231.0
tobias-strobl_2019/2020,1.0,31.5,69.0,12.0,,10.0,77.6,102.0,433.0
per-skjelbred_2019/2020,1.0,31.06,149.0,22.0,4.0,22.0,210.7,314.0,1314.0
alexander-esswein_2019/2020,1.0,33.52,34.0,6.0,5.0,4.0,28.7,102.0,233.0
mathew-leckie_2019/2020,1.0,34.59,27.0,5.0,1.0,4.0,26.5,70.0,194.0
daishawn-orpheo-marvin-redan_2019/2020,1.0,32.6,1.0,,1.0,,2.7,9.0,20.0
lucas-ribeiro_2019/2020,1.0,29.69,12.0,1.0,,1.0,7.5,15.0,45.0
melayro-bogarde_2019/2020,1.0,27.7,7.0,2.0,1.0,2.0,6.3,11.0,39.0
lino-tempelmann_2019/2020,1.0,27.89,5.0,,,1.0,4.4,5.0,22.0
malick-thiaw_2019/2020,1.0,32.83,6.0,3.0,,1.0,9.2,14.0,51.0
akaki-gogia_2019/2020,1.0,30.53,22.0,6.0,3.0,2.0,15.6,36.0,121.0
julian-ryerson_2019/2020,1.0,31.47,48.0,7.0,5.0,8.0,51.7,84.0,303.0
thomas-pledl_2019/2020,1.0,31.89,12.0,,5.0,1.0,14.9,55.0,145.0
kelvin-ofori_2019/2020,1.0,30.83,3.0,2.0,,,5.3,13.0,47.0
nick-woltemade_2019/2020,1.0,29.79,25.0,2.0,1.0,2.0,13.8,25.0,93.0
kevin-vogt_2019/2020,1.0,33.34,159.0,43.0,1.0,27.0,239.2,297.0,1153.0
marco-hoger_2019/2020,1.0,29.77,71.0,17.0,6.0,11.0,86.5,88.0,506.0
marcel-risse_2019/2020,1.0,31.89,10.0,,10.0,3.0,18.1,36.0,128.0
tim-lemperle_2019/2020,1.0,30.86,2.0,,,,2.2,6.0,17.0
georg-teigl_2019/2020,1.0,32.49,5.0,1.0,,2.0,13.7,18.0,60.0
julian-schieber_2019/2020,1.0,30.49,2.0,,,2.0,5.2,9.0,45.0
ibrahima-konate_2019/2020,1.0,33.94,59.0,20.0,3.0,4.0,62.4,104.0,315.0
ethan-ampadu_2019/2020,1.0,29.81,9.0,2.0,,,9.8,7.0,45.0
roberto-massimo_2023/2024,,34.42,10.0,1.0,,2.0,11.6,32.0,104.0
jean-matteo-bahoya_2023/2024,,34.03,26.0,1.0,1.0,1.0,26.3,74.0,199.0
stanley-nsoki_2023/2024,,33.83,83.0,17.0,2.0,12.0,76.3,162.0,466.0
el-chadaille-bitshiabu_2023/2024,,33.51,5.0,2.0,2.0,,7.9,22.0,59.0
nnamdi-collins_2023/2024,,33.32,5.0,1.0,,,10.8,26.0,85.0
nicolas-seiwald_2023/2024,,33.28,74.0,6.0,1.0,5.0,100.9,156.0,646.0
sacha-boey_2023/2024,,33.12,12.0,3.0,,5.0,13.7,33.0,101.0
oliver-burke_2023/2024,,33.07,2.0,,1.0,,4.0,10.0,32.0
luca-kilian_2023/2024,,32.92,53.0,12.0,,4.0,78.0,129.0,422.0
elias-baum_2023/2024,,32.59,7.0,,,1.0,6.9,20.0,66.0
kjell-watjen_2023/2024,,32.55,7.0,,,1.0,13.6,28.0,78.0
asaf-arania_2023/2024,,32.28,,,,,1.1,1.0,8.0
leon-opitz_2023/2024,,32.15,4.0,,1.0,,3.8,14.0,35.0
noah-loosli_2023/2024,,32.12,39.0,5.0,1.0,4.0,44.6,92.0,291.0
moritz-nicolas_2023/2024,,32.11,,,,1.0,146.2,13.0,92.0
attila-szalai_2023/2024,,31.91,31.0,10.0,2.0,7.0,50.1,81.0,247.0
christopher-lenz_2023/2024,,31.55,10.0,2.0,1.0,2.0,10.4,38.0,83.0
lukas-ullrich_2023/2024,,31.47,5.0,,4.0,,7.2,19.0,59.0
josuha-guilavogui_2023/2024,,31.47,60.0,10.0,,5.0,47.5,77.0,232.0
nicolai-rapp_2023/2024,,31.34,10.0,3.0,,2.0,9.6,15.0,52.0
yvandro-borges-sanches_2023/2024,,31.22,5.0,,1.0,2.0,3.5,11.0,32.0
dominique-heintz_2023/2024,,31.16,40.0,12.0,18.0,7.0,72.5,75.0,307.0
makoto-hasebe_2023/2024,,31.07,19.0,6.0,,4.0,28.8,31.0,140.0
antonios-papadopoulos_2023/2024,,31.05,17.0,5.0,,1.0,13.4,13.0,45.0
robin-zentner_2023/2024,,30.97,,,,1.0,170.2,31.0,143.0
jonas-omlin_2023/2024,,30.89,,,,,36.8,6.0,22.0
oliver-baumann_2023/2024,,30.85,,,,1.0,187.5,25.0,123.0
ryan-gravenberch_2023/2024,,30.8,2.0,,,,1.5,6.0,10.0
paul-jaeckel_2023/2024,,30.76,20.0,7.0,,,28.2,30.0,132.0
isak-hansen-aaroen_2023/2024,,30.75,1.0,,,1.0,4.6,13.0,45.0
fabio-chiarodia_2023/2024,,30.75,14.0,4.0,1.0,1.0,19.3,23.0,84.0
masaya-okugawa_2023/2024,,30.73,2.0,1.0,,,5.1,10.0,42.0
simon-zoller_2023/2024,,30.66,1.0,,,1.0,4.8,13.0,25.0
thomas-isherwood_2023/2024,,30.59,39.0,7.0,,7.0,76.8,116.0,426.0
manuel-riemann_2023/2024,,30.55,,,,2.0,201.6,54.0,237.0
peter-gulacsi_2023/2024,,30.55,,,,,73.5,3.0,37.0
kasim-adams_2023/2024,,30.52,,,,1.0,1.0,1.0,6.0
marvin-schwabe_2023/2024,,30.42,,,,,182.3,16.0,97.0
genki-haraguchi_2023/2024,,30.35,2.0,1.0,,2.0,4.4,9.0,35.0
fabian-rudlin_2023/2024,,30.22,3.0,,,,1.3,4.0,11.0
julien-duranville_2023/2024,,30.09,4.0,1.0,1.0,2.0,2.5,7.0,20.0
joel-imasuen_2023/2024,,29.93,,,,,0.7,3.0,6.0
ilia-gruev_2023/2024,,29.91,,,,,1.3,3.0,10.0
david-mamutovic_2023/2024,,29.88,4.0,1.0,1.0,,2.7,10.0,22.0
hendry-blank_2023/2024,,29.79,5.0,2.0,,,5.0,9.0,22.0
christian-kuhlwetter_2023/2024,,29.6,,,,,1.6,8.0,14.0
nuha-jatta_2023/2024,,29.6,,,,,0.4,2.0,2.0
finn-dahmen_2023/2024,,29.55,,,,2.0,196.3,22.0,134.0
noah-atubolu_2023/2024,,29.34,,,,,202.6,28.0,141.0
alexander-meyer_2023/2024,,29.32,,,,,50.9,10.0,52.0
jovan-milosevic_2023/2024,,29.29,4.0,,,,6.0,13.0,49.0
thorgan-hazard_2023/2024,,29.1,,,,,1.6,5.0,14.0
dennis-geiger_2023/2024,,28.87,9.0,1.0,,1.0,9.0,13.0,66.0
max-moerstedt_2023/2024,,28.78,,,,,2.3,3.0,17.0
gregor-kobel_2023/2024,,28.77,,,,2.0,152.0,12.0,120.0
sebastian-rode_2023/2024,,28.68,13.0,3.0,1.0,,11.5,14.0,88.0
maximilian-breunig_2023/2024,,28.62,2.0,1.0,,1.0,2.5,8.0,24.0
marcel-schuhen_2023/2024,,28.6,,,,,203.9,37.0,216.0
bennit-broger_2023/2024,,28.52,4.0,,,1.0,2.2,5.0,18.0
daniel-batz_2023/2024,,28.43,,,,,22.5,2.0,12.0
jonathan-asp-jensen_2023/2024,,28.29,,,,,0.5,3.0,4.0
marko-mladenovic_2023/2024,,28.12,1.0,,,,1.5,3.0,12.0
mahmut-kucuksahin_2023/2024,,28.07,,,,,0.5,2.0,4.0
kevin-muller_2023/2024,,27.91,,,,1.0,186.1,10.0,78.0
matteo-perez-vinlof_2023/2024,,27.83,4.0,,1.0,1.0,2.5,8.0,14.0
lukas-hradecky_2023/2024,,27.83,,,,,166.2,11.0,82.0
kevin-trapp_2023/2024,,27.43,,,,,150.7,5.0,68.0
jiri-pavlenka_2023/2024,,27.2,,,,,33.1,3.0,16.0
sven-ulreich_2023/2024,,27.11,,,,,55.7,5.0,41.0
janis-blaswich_2023/2024,,27.09,,,,,128.6,20.0,120.0
alexander-nubel_2023/2024,,26.99,,,,,160.0,11.0,71.0
koen-casteels_2023/2024,,26.73,,,,1.0,143.5,5.0,44.0
manuel-neuer_2023/2024,,26.53,,,,1.0,122.7,14.0,91.0
tony-jantschke_2023/2024,,26.52,10.0,3.0,,1.0,5.3,5.0,21.0
samuele-di-benedetto_2023/2024,,25.81,5.0,,,1.0,1.4,5.0,13.0
thomas-keller_2023/2024,,25.52,,,,1.0,1.5,1.0,9.0
kofi-amoako_2023/2024,,24.97,,,,,0.5,1.0,5.0
andreas-luthe_2023/2024,,24.95,,,,,5.9,1.0,3.0
fabian-bredlow_2023/2024,,24.73,,,,,25.0,,11.0
matej-kovar_2023/2024,,24.34,,,,,4.5,1.0,3.0
jens-grahl_2023/2024,,23.96,,,,,9.8,,7.0
alexander-brunst_2023/2024,,23.76,,,,,20.8,1.0,20.0
pavao-pervan_2023/2024,,23.35,,,,,45.2,,15.0
jonathan-norbye_2023/2024,,22.27,,,,,0.3,,1.0
diadie-samassekou_2023/2024,,22.14,1.0,,,,0.6,,6.0
tomas-koubek_2023/2024,,20.81,,,,,13.1,,2.0
alexander-schwolow_2023/2024,,20.14,,,,,5.9,,
daniel-peretz_2023/2024,,17.2,,,,,1.4,,
josip-stanisic_2022/2023,,34.77,59.0,8.0,7.0,6.0,75.9,156.0,490.0
lucas-hernandez_2022/2023,,34.75,34.0,9.0,2.0,4.0,55.5,106.0,350.0
kenneth-schmidt_2022/2023,,34.51,18.0,4.0,1.0,1.0,29.7,53.0,167.0
tymoteusz-puchacz_2022/2023,,34.32,3.0,,2.0,,6.8,16.0,45.0
yvandro-borges-sanches_2022/2023,,34.23,5.0,,1.0,1.0,4.6,10.0,34.0
pascal-klemens_2022/2023,,33.94,3.0,1.0,,,10.6,11.0,37.0
noah-sarenren-bazee_2022/2023,,33.88,4.0,,,1.0,3.8,17.0,25.0
merlin-rohl_2022/2023,,33.72,10.0,,,1.0,7.9,24.0,63.0
tim-oermann_2022/2023,,33.38,16.0,5.0,,2.0,21.7,41.0,123.0
kevin-vogt_2022/2023,,33.34,111.0,19.0,1.0,22.0,194.5,366.0,1047.0
makoto-hasebe_2022/2023,,32.82,103.0,24.0,2.0,6.0,147.5,217.0,712.0
darko-churlinov_2022/2023,,32.74,4.0,,,,3.8,7.0,28.0
alexander-sorloth_2022/2023,,32.68,1.0,,,1.0,1.2,4.0,6.0
karim-bellarabi_2022/2023,,32.49,7.0,,5.0,1.0,14.7,56.0,136.0
raphael-framberger_2022/2023,,32.48,19.0,4.0,3.0,4.0,21.7,53.0,156.0
fabio-chiarodia_2022/2023,,32.43,3.0,1.0,,,8.2,12.0,53.0
niklas-dorsch_2022/2023,,32.01,56.0,4.0,,9.0,57.9,84.0,295.0
paul-wanner_2022/2023,,31.86,9.0,,,1.0,4.6,15.0,32.0
nicolas-cozza_2022/2023,,31.76,10.0,1.0,,,13.2,32.0,94.0
alou-kuol_2022/2023,,31.61,1.0,,,,1.3,8.0,12.0
frederik-winther_2022/2023,,31.52,19.0,14.0,,,10.4,12.0,66.0
justin-diehl_2022/2023,,31.43,1.0,,,,3.0,13.0,33.0
jonas-omlin_2022/2023,,31.37,,,,,76.2,12.0,57.0
myziane-maolida_2022/2023,,31.22,7.0,1.0,,1.0,11.4,34.0,88.0
felix-passlack_2022/2023,,31.16,8.0,1.0,2.0,,7.2,22.0,43.0
tobias-sippel_2022/2023,,31.1,,,,,31.6,3.0,15.0
eduardo-quaresma_2022/2023,,31.02,13.0,2.0,,1.0,11.2,19.0,51.0
jacek-goralski_2022/2023,,31.0,23.0,2.0,,,17.7,22.0,106.0
levin-oztunali_2022/2023,,30.92,2.0,1.0,,,2.3,6.0,28.0
kimberly-ezekwem_2022/2023,,30.85,1.0,1.0,,,1.4,6.0,13.0
keke-topp_2022/2023,,30.82,1.0,,1.0,1.0,2.9,9.0,22.0
jannes-horn_2022/2023,,30.76,6.0,,,1.0,7.3,12.0,49.0
lukas-ambros_2022/2023,,30.75,2.0,,,,2.9,10.0,27.0
leo-greiml_2022/2023,,30.71,41.0,18.0,,12.0,42.1,73.0,250.0
timothy-chandler_2022/2023,,30.65,9.0,1.0,3.0,,10.7,19.0,69.0
gregor-kobel_2022/2023,,30.65,,,,,151.4,16.0,136.0
alexander-meyer_2022/2023,,30.55,,,,,46.0,11.0,55.0
sidi-sane_2022/2023,,30.39,3.0,,,,3.4,7.0,28.0
justin-njinmah_2022/2023,,30.26,3.0,,,,2.7,14.0,24.0
oliver-christensen_2022/2023,,30.04,,,,,204.5,30.0,173.0
lennart-grill_2022/2023,,29.81,,,,,26.6,2.0,14.0
tony-jantschke_2022/2023,,29.71,12.0,6.0,1.0,2.0,14.8,16.0,85.0
vladimir-darida_2022/2023,,29.68,6.0,,,1.0,5.2,9.0,44.0
peter-pekarik_2022/2023,,29.67,19.0,4.0,2.0,,26.3,45.0,158.0
janis-blaswich_2022/2023,,29.49,,,,1.0,158.2,17.0,110.0
nathanael-mbuku_2022/2023,,29.37,2.0,,1.0,,5.5,16.0,40.0
tony-rolke_2022/2023,,29.36,3.0,,,1.0,3.5,8.0,31.0
florian-muller_2022/2023,,29.33,,,,,105.0,19.0,87.0
stefan-posch_2022/2023,,29.24,,,,,2.0,3.0,9.0
dario-gebuhr_2022/2023,,29.19,,,,,3.0,5.0,19.0
dzenan-pejcinovic_2022/2023,,29.17,1.0,,,,1.7,4.0,11.0
yann-sommer_2022/2023,,28.85,,,,1.0,153.3,12.0,67.0
brajan-gruda_2022/2023,,28.68,1.0,1.0,1.0,1.0,2.2,8.0,19.0
oliver-baumann_2022/2023,,28.45,,,,,183.9,26.0,113.0
timothee-kolodziejczak_2022/2023,,28.39,3.0,,1.0,,3.5,8.0,24.0
rafal-gikiewicz_2022/2023,,28.37,,,,,140.5,11.0,68.0
jiri-pavlenka_2022/2023,,28.23,,,,,159.1,10.0,82.0
kevin-trapp_2022/2023,,28.23,,,,,148.4,10.0,58.0
aster-vranckx_2022/2023,,28.16,2.0,,,,1.8,4.0,14.0
frederik-ronnow_2022/2023,,28.06,,,,,172.9,6.0,66.0
julian-eitschberger_2022/2023,,28.04,,,,,0.7,4.0,9.0
manuel-mbom_2022/2023,,27.84,1.0,,,1.0,2.2,6.0,20.0
laurin-ulrich_2022/2023,,27.77,1.0,,,,1.1,5.0,11.0
bouna-sarr_2022/2023,,27.63,,,,,1.1,4.0,7.0
oscar-fraulo_2022/2023,,27.41,1.0,,,,2.3,5.0,24.0
diadie-samassekou_2022/2023,,27.13,2.0,,,1.0,4.5,7.0,31.0
joel-pohjanpalo_2022/2023,,27.06,,,,,1.2,2.0,6.0
veit-stange_2022/2023,,27.03,2.0,,,,1.5,2.0,9.0
soumaila-coulibaly_2022/2023,,26.42,2.0,1.0,,1.0,5.0,7.0,20.0
clinton-mola_2022/2023,,26.41,3.0,,,,2.1,3.0,12.0
jan-olschowsky_2022/2023,,26.41,,,,,22.4,1.0,18.0
tomas-koubek_2022/2023,,26.41,,,,,56.4,8.0,37.0
hugo-siquet_2022/2023,,26.32,6.0,,,,2.7,4.0,22.0
reece-oxford_2022/2023,,26.31,14.0,7.0,,,11.3,14.0,54.0
michael-zetterer_2022/2023,,26.26,,,,,9.7,1.0,10.0
lukas-hradecky_2022/2023,,26.26,,,,,170.3,1.0,67.0
eniss-shabani_2022/2023,,26.22,,,,1.0,1.6,6.0,12.0
mark-flekken_2022/2023,,26.14,,,,,159.4,12.0,103.0
koen-casteels_2022/2023,,26.07,,,,,201.6,10.0,91.0
gabriel-vidovic_2022/2023,,25.98,2.0,,,,2.6,6.0,18.0
marvin-schwabe_2022/2023,,25.89,,,,,180.8,5.0,88.0
ralf-fahrmann_2022/2023,,25.85,,,,,66.1,1.0,19.0
aaron-zehnter_2022/2023,,25.82,1.0,,,,0.8,1.0,5.0
peter-gulacsi_2022/2023,,25.72,,,,,33.1,3.0,26.0
marcel-wenig_2022/2023,,25.69,1.0,,,,0.7,2.0,5.0
sven-ulreich_2022/2023,,25.63,,,,1.0,16.4,,11.0
fabian-bredlow_2022/2023,,25.59,,,,1.0,95.7,5.0,35.0
tjark-ernst_2022/2023,,25.37,,,,,5.5,1.0,3.0
finn-dahmen_2022/2023,,25.31,,,,,50.0,2.0,33.0
joshua-quarshie_2022/2023,,24.51,1.0,1.0,1.0,,0.4,,3.0
rocco-reitz_2022/2023,,24.38,,,,,0.5,2.0,6.0
diant-ramaj_2022/2023,,24.33,,,,,4.2,1.0,2.0
andrey-lunev_2022/2023,,23.54,,,,,5.0,,1.0
dikeni-salifou_2022/2023,,23.52,,,,,0.1,,2.0
rjan-nyland_2022/2023,,23.19,,,,,13.0,,7.0
ayman-azhil_2022/2023,,22.73,,,,,0.1,,1.0
noah-mbamba_2022/2023,,20.39,,,,,0.2,,
sanoussy-ba_2022/2023,,19.82,,,,,0.1,,
micky-van-de-ven_2021/2022,,35.07,24.0,8.0,2.0,,21.4,48.0,114.0
lukas-klunter_2021/2022,,33.89,16.0,3.0,3.0,4.0,22.4,58.0,141.0
deyovaisio-zeefuik_2021/2022,,33.55,57.0,13.0,7.0,4.0,68.9,190.0,464.0
manuel-gulde_2021/2022,,33.52,102.0,28.0,2.0,17.0,142.2,169.0,609.0
fredrik-andre-bjorkan_2021/2022,,33.21,43.0,3.0,3.0,3.0,44.0,110.0,302.0
marin-pongracic_2021/2022,,33.07,89.0,16.0,,12.0,93.1,177.0,512.0
makoto-hasebe_2021/2022,,32.98,124.0,33.0,1.0,10.0,139.0,204.0,677.0
umut-tohumcu_2021/2022,,32.33,1.0,,,,0.5,3.0,6.0
david-nemeth_2021/2022,,32.26,40.0,19.0,,1.0,34.9,49.0,175.0
kiliann-sildillia_2021/2022,,32.24,23.0,3.0,3.0,1.0,22.9,55.0,156.0
lennart-czyborra_2021/2022,,32.07,5.0,,3.0,5.0,16.5,41.0,112.0
jorge-mere_2021/2022,,32.05,38.0,20.0,1.0,4.0,51.9,77.0,259.0
romario-rosch_2021/2022,,32.01,,,,,1.0,4.0,8.0
robin-zentner_2021/2022,,31.94,,,,1.0,168.4,34.0,131.0
julian-eitschberger_2021/2022,,31.93,7.0,,,,5.4,11.0,30.0
frederik-winther_2021/2022,,31.67,27.0,12.0,,1.0,39.2,71.0,273.0
noah-katterbach_2021/2022,,31.56,4.0,,1.0,,1.9,5.0,25.0
noah-weishaupt_2021/2022,,31.27,14.0,1.0,3.0,3.0,14.5,26.0,104.0
gideon-jung_2021/2022,,31.22,12.0,1.0,,,16.6,19.0,83.0
yann-sommer_2021/2022,,31.18,,,,,172.3,11.0,111.0
tim-fosu-mensah_2021/2022,,31.15,17.0,4.0,2.0,1.0,16.7,40.0,106.0
clinton-mola_2021/2022,,30.98,16.0,5.0,,,13.4,19.0,58.0
marcel-lotka_2021/2022,,30.95,,,,,63.4,6.0,36.0
lennart-grill_2021/2022,,30.91,,,,,4.8,,
mathias-olesen_2021/2022,,30.58,1.0,1.0,,,3.3,5.0,34.0
lennard-maloney_2021/2022,,30.56,1.0,1.0,1.0,,2.3,4.0,14.0
thomas-delaney_2021/2022,,30.42,,,,,2.6,6.0,18.0
jeff-chabot_2021/2022,,30.41,38.0,15.0,,5.0,23.8,37.0,121.0
josip-brekalo_2021/2022,,30.21,5.0,1.0,2.0,,3.1,4.0,24.0
rafal-gikiewicz_2021/2022,,30.2,,,,,203.2,21.0,133.0
